,RATING,VERIFIED_PURCHASE,REVIEW_TITLE,REVIEW_TEXT,NUM_NOUNS,NUM_VERBS,NUM_ADJECTIVES,NUM_ADVERBS,REVIEW_LENGTH,SENTIMENT_SCORE,TITLE_LENGTH,AVERAGE_RATING,RATING_DEVIATION,NUM_REVIEWS,READABILITY_FRE,SENTIMENT_CATEGORY_ENCODED,RATING_CATEGORY_ENCODED,COHERENT_ENCODED,AVG_WORD_LENGTH,LABEL_ENCODED
10639,3,1,could be better,wall plate littl better get wall plate lot extra plastic -PRON- be impress compar brand like cooper wire devic pass seymour,10,7,6,3,215,0.8074,15,3.0,0.0,1,67.08,1,1,1,4.904761904761905,1
10640,5,1,A must for an industrial look,look great make signific nois run medium set overal -PRON- quietth motor do not nois fan blade cut air,8,7,3,5,192,0.2589,29,5.0,0.0,1,69.11,1,1,1,4.421052631578948,1
10641,4,0,Love the concept,product 5 star be not clean -PRON- antibacteri prefer use direct wash hand use sure clean lot strong chemic prefer milder clean hand main reason buy item hope refil be normal wipe counter everyday involv take spray bottl spray everywher product take time,19,25,10,7,533,0.8452,16,4.0,0.0,1,44.75,1,1,1,4.930232558139535,1
10642,5,1,Excellent reader works perfectly,work card tri easi setup use highli recommend card reader need one,5,7,1,1,124,0.3612,32,5.0,0.0,1,76.22,1,1,1,4.583333333333333,1
10643,2,1,BEWARE if you're looking to upgrade your theatrical cut. Scream Factory sells us short again.,-PRON- would think halloween 4 mess expen halloween box set right nightbre box set uber expen consid -PRON- 3 disc moviebr br i purpo go box set director cut theatric cut bluray upgrad theatric dvd watch bluray theatric cut instead 51 audio track promis box 2channel stereo track know dvd movi 51 track figur mayb problem bluray post issu scream factori facebook page kind respond postbr br sorri 51 track theatric cut disc discov misprint includ wrap printedbr br the misprint should not consid problem could not includ 51 audio mix exist dvd bluray give ultim movi experi appreci work scream factori bring rare film cut film bluray disappoint do not deliv easy partgiv good possibl featur avail elsewher,49,43,26,25,1356,-0.9559,93,2.0,0.0,1,-40.86,0,0,1,4.932773109243698,1
10644,3,1,made it work,there lock pin home ss560vsc roto zipi send wait updat model machin ne -PRON- look like qualiti piecefor money issueremov pin dremel cutoff wheel machin fitran perfect handleth thing secur machinea larg hose clamp tubingthat mention alreadywil trick,22,18,10,7,467,0.7184,12,3.0,0.0,1,32.91,1,1,1,5.578947368421052,1
10645,4,1,Good Quality,look like reason -PRON- common nice sturdi flap hold well do not feel need doubl tape just case mail drawback fairli heavi hard 13 oz mail product custom price pretti expen use sparingli,12,16,8,13,411,0.7184,12,4.5,-0.5,2,63.36,1,1,1,4.666666666666667,1
10646,5,1,Action Game Starring Godzilla Himself,grandson collect godzilla find game ps2 star godzilla -PRON- hard ps all love -PRON-,4,7,3,3,170,0.5859,37,5.0,0.0,1,82.65,1,1,1,5.071428571428571,1
10647,4,0,Need to be creative with this toy,first place occupi busi bar direct packag sure busi bar entertain malte poodl mix toy begin give toy chanc use final find use toy dispen treat dog love beef liver cube cut cube tini piec small fit tube toy then pupperoni treat plug small hole side big piec pupperoni beef liver cube plug larg end tube formula toy success exhaust challeng dog usual take treat out hooray yeah do not figur techniqu sooner toss toy sure far toy durabl last long tirebas toy,40,27,18,17,898,0.9766,33,4.0,0.0,1,12.61,1,1,1,4.493975903614458,1
10648,5,1,Good Purchase!,beauti lamp amazon instal wow great new featur lamp arriv perfect condit electrician glass fit perfectli perfect purchas,7,7,5,4,221,0.9612,14,5.0,0.0,1,44.75,1,1,1,5.722222222222222,1
10649,5,0,Gorgeous,beauti color deep rich color chang definit garish color gorgeou halo white sapphir beautifulthey twinkli bright size piec perfect classi notic over tackybr br -PRON- set chain look nice stone happi piec,12,10,16,9,389,0.9186,8,5.0,0.0,1,47.46,1,1,1,5.34375,1
10650,4,1,Woodworkers have got to have em!,like woodwork jigsbr -PRON- know get -PRON- ofbr veri high qualiti good price -PRON- have find,6,9,4,0,156,0.6597,32,4.0,0.0,1,80.62,1,1,1,4.9375,1
10651,5,1,Works great but one suggestion,get to thi small control prefer large do not lose -PRON- -PRON- easi see use houselinc free program smarthom program key addit old tradit way -PRON- easy softwarebr br -PRON- minor complaint blank templat cut sheet thin paper draw divid line key -PRON- dragbr perhap download print pdf filebr br ill probabl second unit upstair like -PRON-,20,22,14,9,599,0.5938,30,5.0,0.0,1,30.54,1,1,1,4.964912280701754,1
10652,4,1,They work great but were very difficult for me to install.,purcha lock 2 year old cabinet imposs instal cabinet take forev lie insid cabinet thing millimet way final start lock need fold small piec paper undersid lock order stick catch take 2 hour 4 lock place theyr instal work great cabinet complet close can not finger there open magnet door that -PRON- simpl design work great theyr pretti strong well probabl pull pretti hard break there way toddler could,25,34,10,22,809,0.9217,58,4.666666666666667,-0.666666666666667,3,18.36,1,1,1,4.826086956521739,1
10653,5,1,Great monitor,monitor time work excel speaker sound great love asu product,4,5,4,0,113,0.9062,13,5.0,0.0,1,69.79,1,1,1,5.1,1
10654,5,0,"Soap/Lotion Dispenser with Wide, Easy-to-Use, Easy-to-Wash Opening - Another OXO Winning Design.",excel size handi soaplot dispen oxo usual oxo design help product want hand soap oliv oil alo vera plu lemon littl antibacteri soap easi dispen wide open easi pour content easi rin out simpl use -PRON- be enjoy hand soap play thick right ill probabl end buy huge bottl favorit lemon hand soap soon tire experi way work fine dispen,24,24,21,10,638,0.9661,96,5.0,0.0,1,35.96,1,1,1,4.516666666666667,1
10655,4,0,Like this one WAY MORE than part one gameplay-wise.,graphic great 3d model polish moder increas polygon countbr br the stori 5 downgrad jumpscar be not potent gameplay tediou feel like game instead betai mix feel final boss game 2s better strong death scene endth game playthrough 6 hour long newgameplu 4 hour pretti shortbr br the game pretti replay ill play -PRON- replay resid evil 5s storymodebr br the onlin averag -PRON- unbalanc play mutant thoughhmil 8510,31,18,21,11,712,0.6705,51,4.0,0.0,1,9.9,1,1,1,4.9855072463768115,1
10656,5,0,awesome,collect serious year nowfound car walmart itlov color design great flow,5,7,1,5,165,0.5859,7,5.0,0.0,1,51.85,1,1,1,5.545454545454546,1
10657,3,1,It's ok.,do not wear -PRON- pictur see amazon show wrist view big actual be look like kid watch probabl cool teen band super cheap ill away gift youth famili like light sell treebrain thing go there design look asthet distanc kind strang function time reliabl sometim far keep time take walmart better cheap band replacementa show clerk glass go set mode wrist expect novelti -PRON-,24,25,10,16,703,0.9538,8,3.0,0.0,1,23.44,1,1,1,4.84375,1
10658,5,1,I have a great interest in Shakespeare,interest kind period piec great interest shakespear henri viii shape shakespear life time religi paranoia all pope get big percent countri incomebr br well good detail alack slow snail,13,8,5,3,304,0.9477,38,5.0,0.0,1,42.04,1,1,1,5.379310344827586,1
10659,5,0,Very Well Made / More Expressive Options Than a Fixed Sweep Pedal,"number model erni ball’ pedal seri differ featur amazon combin review imo confus clear -PRON- be talk mvp 6162 – straight mono volum pedal plu tuner jack there’ stereo pan function and instruct sheet do not specifi base perform it’ good bet pedal use 250k audiotap pot similar 6166 6180 model – good suit passiv guitar bass pickup do not usual comment review incorrect info should not unchalleng mislead peopl say pedal will not fulli cut volum wrong be not correctli minimum maximum sweep knob turn minimum knob fulli counterclockwi give heel posit fulli cut volum or fulli turn volum pot instrument – -PRON- be talk scientif detect incident line noiseinterfer practic off minimum knob allow set low volum ' floor’ – mean do not want fulli cut volum maintain level pedal’ fullheel posit want thi consist one dynam play context time tweak pedal posit so quickli go fullheel confid you’r level want real conveni and sound personrecord engin thank – it’ -PRON- end maximum knob somewhat intuit allow set toefulldown maximum volum experi min max set vari sweep heel toe absolut floor ceil volum you’v volum pedal singl fix sweep – wish ‘ tighter’ moregradu swell mvp provid use possibl express comfort option case you’r wonder turn max min knob fulli ‘ antivolume’ pedal zero sound set fairli wide sweep rel lowlevel maximum get mvp replac trustybutscratchi 40 yearold dearmond pedal -PRON- have discov kid 70 steve howe one -PRON- be lefti lefti instrument rare pricey convert guitar leav knob righthand side manag roy buchanan pinkytwist volum pot need pedal violin tone textur the ebow coupl year away speak comfort mvp toedown posit lie parallel floor dearmond 1520 degre angl find easi ankl – especi -PRON- be lot fast movement would not hard devis larg wooden shim mvp feel way mvp pedal action tight compar dearmond prefer make fine control easy no doubt decad use loosen dearmond prime rememb wish littl stiff thing dearmond mvp do not sidetosid tone pot function – grant it’ cheesi cost tone volum pot doe it’ there speak impact pure signal could not detect loss mvp – alway longer cabl potenti degrad mvp’ 316 "" brush aluminum case rug nice mass sit tight excess heavi look great flat rubber foot surfac nice ‘ tooth’ that’ comfort use wear shoe not minmax knob heavi metal no pun intend solid turn ratio wish batteri door metal plastic like it’ hing scream ' lose me’ batteri sit close surfac easi fish out review pedal do not come power suppli prefer batteri record power suppli add nois especi low level clubgig day toss equip dark trunk question open access pedal’ intern compon foot control – easi pick small item stuck pain shake out can not comment tuner jack function -PRON- be old school tune fork ear line mvp make flexiblefunct quieter volum pedal tradit fix sweep pedal age everthinn plastic topnotch workmanship appreci -PRON- will dearmond sentiment reason mvp sure goto volum pedal on",211,170,107,83,4890,0.9865,65,5.0,0.0,2,-398.81,1,1,1,4.860887096774194,1
10660,5,1,Incredible value,cost effect fulli featur way spare 2534 hdd ssd extern hard drive come nice leatherish protect bag usb cord attract packag 13 buck can not beat that,10,6,7,5,238,0.7579,16,5.0,0.0,1,69.45,1,1,1,4.518518518518518,1
10661,5,0,"Simplicity, Flexibility, Quality - A Lifetime of Practical Use",videoid8717f46501007f1576b66bb4a3919049just like simpl rubber sink plug simpl simpli good purpo press follow suit qualiti long time particular aspect experienc befor oliv pitter right make veri happi wonder notch farth handl fish scaler truth -PRON- would probabl use scale knife neat touch hand case can not find special tool which happen -PRON- receiv complimentari review product aim hope elucid featur drawback help ultim decid fit need budget good,31,23,17,16,791,0.9668,62,5.0,0.0,1,3.47,1,1,1,5.7611940298507465,1
10662,4,1,Fine MEDIUM Duty Snaps,work ok medium duti applic heavi duti snap sell northwest tarp canva harsh environ duti sure purchas qualiti instal tool snap black paint button post standard silveri plate metal work ok pouch flap instal on,16,10,6,4,325,0.4215,22,4.0,0.0,1,44.41,1,1,1,4.942857142857143,1
10663,3,1,"Beautiful graphics, lackluster gaming",like lot gamer impress earli footag epic mickey warren specter enthusiasm project howev play -PRON- -PRON- be decidedli mixedbr br the goodbr br the game visual beauti push wii graphic capabl beyond cutscen look incr like real cartoon level absolut brim visual treat bore field grass carbon copi build repeat over look close -PRON- will spot cool mickey paraphernalia levelsbr br use old cartoon strip set 2d level ingeni -PRON- bad do not longer serv transit levelsbr br there replay valu lot pin interest player like collect disney pin real life interest unlock cartoon reel concept artbr br the badbr br the gameplay be not excit game tear appeal kid hold interest adult gamer epic mickey bill platform reach excit mario game there jump decent moment -PRON- fetch quest find item somebodi howev fetch quest forc come random time peopl be not develop charact there except like horac detectivebr br other review critic camera system agre -PRON- deal breaker time refus clear view need seebr br the uglybr br the game hard kid easi adult think game benefit greatli allow user adjust difficult settingbr br the final wordbr br at end day there lot potenti epic mickeybut can not -PRON- great game -PRON- probabl better thirdparti game wii that say lot probabl tri epic mickey 2 warren specter awar epic mickey flaw will not rush day one,89,75,36,45,2276,0.9774,37,3.0,0.0,1,-150.48,1,1,1,4.88546255506608,1
